	z_coordinate_0	z_coordinate_1
3635	-1.9676027	4.5069385
3636	2.3867643	-2.4084232
3637	-0.69368106	11.825711
3638	-6.452975	8.833263
3639	-6.5741124	8.614899
3640	-5.7152476	-9.968353
3641	2.149122	-3.1729774
3642	-3.54456	-13.455917
3643	4.690511	-4.5379696
3644	-0.037811227	-2.1310582
3645	-1.3221804	5.1586423
3646	0.54197204	-2.2797804
3647	2.5362222	-1.9605604
3648	1.5789126	-2.220673
3649	1.5000496	-1.7975148
3650	2.9758668	-2.3119383
3651	1.8817174	-2.5808797
3652	-9.849347	1.6826384
3653	0.023511402	-2.5499454
3654	0.2545488	-2.7204628
3655	-1.7880814	4.8790913
3656	-1.7846185	4.677928
3657	0.5615336	-1.9911774
3658	2.8407629	-2.6800342
3659	0.5136471	-2.5035417
3660	14.398226	-8.324659
3661	-7.3501616	-1.5240505
3662	0.39631295	-2.3996818
3663	0.44028676	-1.9984778
3664	0.7877391	-2.4955354
3665	-1.7803895	5.012078
3666	1.237671	-2.5100768
3667	2.369355	-3.1277542
3668	-0.04891283	-2.4016154
3669	1.1083636	-2.0027165
3670	3.0081778	-2.7666142
3671	-7.50494	-9.82123
3672	-9.668807	1.4607286
3673	4.062269	4.5509486
3674	-0.2230388	11.77961
3675	-6.45994	-10.06702
3676	1.2538974	-2.4772887
3677	1.8380942	-2.4258857
3678	0.5404936	-2.4357889
3679	4.459895	4.474803
3680	-6.2366767	-10.164
3681	-6.786107	8.16757
3682	1.8038449	-2.4819145
3683	0.42066813	-2.7919269
3684	0.29611158	-3.5185645
3685	4.4964848	4.240146
3686	2.5395691	-2.8892806
3687	0.17787242	-2.644879
3688	8.092214	10.244194
3689	1.8765826	-2.7888312
3690	1.3751748	-2.6327138
3691	0.33282197	-1.7382284
3692	1.1318231	-2.7033641
3693	1.2435997	-2.352295
3694	2.5738652	-3.1490693
3695	1.6363846	-1.9828533
3696	0.017301165	12.044479
3697	1.8978934	-2.0808516
3698	0.3699234	-1.6676909
3699	1.945102	-2.2872071
3700	0.54078543	-2.0107121
3701	2.002985	-2.1246033
3702	-9.281618	1.8533169
3703	-9.445319	1.9033216
3704	1.4042925	-2.3491673
3705	-1.5107144	4.6790767
3706	3.2523072	7.489142
3707	-1.8586874	4.6447406
3708	10.434196	6.363058
3709	-0.15830863	-1.9432262
3710	1.5097766	-3.01955
3711	-6.48383	9.2288
3712	0.96394145	-2.874469
3713	-0.31261873	-1.9445065
3714	2.0758832	-2.187461
3715	9.458035	1.3232287
3716	1.4382839	-2.4463542
3717	0.21141899	-2.2516916
3718	1.0693824	-1.8847071
3719	4.3537087	4.265154
3720	-7.9931583	2.3237524
3721	0.91017884	-3.1826432
3722	12.971335	-0.3559469
3723	-9.208364	0.8193954
3724	10.704624	6.407682
3725	1.9342	-2.3929763
3726	0.8877503	-2.709311
3727	-9.281463	1.8995522
3728	1.8805621	-2.4489346
3729	7.9159417	10.904875
3730	2.2572093	-2.9487875
3731	1.1111913	-2.2481365
3732	-0.049514093	11.7160225
3733	1.2339262	-2.3534143
3734	4.166335	4.392284
3735	1.3516014	-1.6970072
3736	-9.24841	1.5014552
3737	10.710307	6.4738946
3738	4.4724774	0.41256523
3739	-7.3596554	-9.764772
3740	0.00053750724	-2.4816976
3741	1.3011582	-3.0016043
3742	-7.8685694	-10.3800745
3743	5.1182427	-3.0093408
3744	2.158519	-1.4410826
3745	0.24610764	-2.2538009
3746	4.3220973	4.2907953
3747	1.5110495	-1.9781276
3748	5.049003	-4.3260746
3749	-6.56571	8.732767
3750	-5.959731	8.72701
3751	-0.4363178	-2.1462646
3752	1.7228076	-2.0806687
3753	0.46599412	-2.8401313
3754	9.092639	1.6883875
3755	-5.795885	9.122624
3756	0.69827604	-2.1071954
3757	-0.20742261	-2.9283147
3758	1.8027571	-2.2837343
3759	0.65242684	-1.8922197
3760	6.827589	10.2425585
3761	-6.2119427	-10.011986
3762	-4.4304547	11.200796
3763	-9.595129	1.6256576
3764	3.747032	1.937121
3765	-3.803381	-5.825704
3766	-3.4173079	2.672008
3767	0.9866631	-2.7920904
3768	14.195819	-7.1090484
3769	1.1345904	-2.321824
3770	-7.4485173	-10.589773
3771	5.723314	-4.4053917
3772	-7.052474	-9.56218
3773	-1.8777199	9.444273
3774	-7.0651574	-9.032093
3775	-0.50564617	-2.0156598
3776	-0.66379505	-2.245451
3777	-9.56608	1.8861271
3778	-1.8695354	4.888057
3779	3.2962382	6.4706655
3780	-6.8046846	-1.3015425
3781	-6.181543	-10.504399
3782	-9.193566	1.1717974
3783	-6.3636684	8.501634
3784	-7.0488315	-9.799957
3785	0.024421804	11.970862
3786	4.5049586	4.1268616
3787	13.256197	-0.2621938
3788	3.4232166	-2.5026581
3789	1.645946	-2.5492642
3790	0.14734948	-1.8453451
3791	3.6834414	1.2265809
3792	-6.8239446	-9.582167
3793	0.9520638	-2.355666
3794	-1.7261223	4.605587
3795	1.9669386	-2.0031705
3796	4.4044013	4.401796
3797	-9.569682	1.7516232
3798	9.3557415	1.0379007
3799	1.960132	-2.1138244
3800	0.033037774	-2.9135206
3801	2.291252	-1.8657147
3802	1.4594346	-2.4715672
3803	0.672628	-2.0082092
3804	1.8006809	-2.3506062
3805	0.88289154	-2.0853035
3806	-1.9660288	4.6291776
3807	-9.759841	1.0221459
3808	1.3151357	-1.9611484
3809	0.44710886	-2.4629707
3810	-6.362108	9.158365
3811	1.335108	-2.1278536
3812	2.0552125	-1.7812321
3813	-9.341435	1.5978745
3814	7.8835135	11.330532
3815	0.8840928	-2.182555
3816	-3.411103	2.777514
3817	4.5671334	-2.833542
3818	0.3455224	-2.675602
3819	1.955549	-2.9117894
3820	2.1063378	-3.858944
3821	-6.5770082	8.391598
3822	-6.8229365	-9.5537405
3823	-6.0270257	-7.5492425
3824	0.29514575	-1.8273214
3825	1.3031169	-2.9595606
3826	0.77156144	-2.288149
3827	1.5052948	-1.9927257
3828	1.7186509	-2.8527799
3829	2.764353	4.871121
3830	1.7292597	-2.3595622
3831	0.20396191	-2.6034064
3832	-6.9220157	-9.7435875
3833	2.018644	-1.6693205
3834	0.08999156	-2.19814
3835	9.017924	1.4838182
3836	-0.7750383	5.3953147
3837	0.9594394	-1.8261455
3838	1.4466686	-2.1046236
3839	-6.034401	-10.221896
3840	7.631159	10.010017
3841	4.5279293	4.4625106
3842	1.0473452	-2.739983
3843	-8.725475	1.942274
3844	1.5073944	-2.6692073
3845	9.051274	-11.631972
3846	-6.41537	8.584974
3847	2.6175096	-3.21868
3848	-1.992525	4.645369
3849	1.2615995	-2.2927213
3850	-6.8283415	8.255692
3851	-7.389258	7.88624
3852	1.1201711	-2.427398
3853	-9.098649	1.9741521
3854	-7.3139133	-1.526601
3855	1.1747633	-2.4777846
3856	-6.1399703	-10.414755
3857	-7.7548885	-8.82
3858	13.366811	0.16220249
3859	7.9178987	10.6534395
3860	0.70451117	-2.2851634
3861	2.5442016	-3.1085052
3862	1.4104967	-1.9840487
3863	0.31291246	-2.3895855
3864	-0.39965236	-3.3455229
3865	-0.14786553	11.543367
3866	1.2439089	-2.515829
3867	-9.95864	1.625111
3868	9.304927	1.0783182
3869	-8.982048	1.6237818
3870	-9.721999	1.5057155
3871	2.5971074	-2.8704734
3872	4.3540134	4.3701134
3873	0.8193231	-2.7055888
3874	-10.196197	2.0883672
3875	1.4474	-2.4686568
3876	-9.199332	1.7655839
3877	2.063209	-3.251634
3878	-6.155523	8.580566
3879	1.6547954	-3.0892234
3880	1.1707463	-2.7887392
3881	1.1768812	-2.1871219
3882	-9.47198	1.6184927
3883	2.1908996	-1.822493
3884	-6.144029	8.733126
3885	1.8169124	-2.3964577
3886	7.918418	11.055722
3887	7.498277	11.518948
3888	0.25929677	-2.1378932
3889	0.63508546	-2.0846367
3890	10.596702	5.743984
3891	1.4307804	-1.9547404
3892	2.5075488	-3.1104364
3893	-0.33084795	11.29786
3894	2.7935038	-2.1918342
3895	7.5246263	10.400782
3896	5.4822497	-3.8531752
3897	2.026848	-2.7137578
3898	1.6418885	-2.4925141
3899	1.4624021	-1.7354453
3900	1.2496121	-2.592568
3901	-7.2607055	-10.0125065
3902	14.435051	-9.743641
3903	-1.9937296	4.720406
3904	-6.4681244	-9.951587
3905	1.8401141	-3.0293064
3906	0.51618826	-3.1261728
3907	9.230647	1.2150104
3908	2.3758514	-2.2315552
3909	-6.4739137	9.457476
3910	-0.07709593	-2.293299
3911	1.2136717	-2.79281
3912	2.6551526	-2.9293082
3913	3.032132	13.98812
3914	-0.091713704	11.518746
3915	-1.6627159	4.8156734
3916	-6.5902457	8.566498
3917	7.3183656	10.135519
3918	-9.272899	1.3869932
3919	0.9047537	-2.40396
3920	-7.0804653	-1.2050873
3921	0.03794419	-1.9542276
3922	0.90458834	-1.8012599
3923	-6.6740737	-11.7364235
3924	1.2283313	-2.7068615
3925	-1.4528553	5.7150855
3926	1.8274592	-2.7771227
3927	2.376849	13.729905
3928	1.3209472	-2.60016
3929	0.6801431	-2.087926
3930	1.9021397	-2.0872722
3931	-0.18819708	-2.6921248
3932	-0.20321375	-1.9984328
3933	-6.5147567	-10.048273
3934	-6.5238247	8.684961
3935	4.7261777	-2.825573
3936	7.6190405	-8.797217
3937	-1.5777178	4.6566334
3938	-9.670678	0.8667774
3939	0.014211826	-1.3881967
3940	-0.13265878	11.851678
3941	-6.1323504	9.616425
3942	-0.086691864	-2.8457725
3943	2.0034904	-1.7365732
3944	-1.948288	4.645579
3945	-9.730087	1.7290173
3946	0.68626475	-2.1123893
3947	2.0258477	-2.9661818
3948	7.768375	11.0435505
3949	1.0913142	-1.9843358
3950	-6.763996	9.198712
3951	-9.260562	1.75117
3952	0.9287437	-1.9802204
3953	1.9036008	-1.9721376
3954	1.501262	-2.7676003
3955	1.8410997	-2.9627004
3956	1.6311743	-2.1180224
3957	-7.2076836	-9.868843
3958	-9.263486	1.7141589
3959	-9.283502	1.5046979
3960	1.3228428	-1.649174
3961	-5.5289936	-7.5799427
3962	2.0706472	-2.3395786
3963	4.173636	-3.6510787
3964	-2.5418913	-6.19461
3965	4.4166865	4.312057
3966	-6.1447444	9.092652
3967	3.0064251	15.19629
3968	11.029239	-10.417986
3969	4.3388186	4.3897796
3970	-0.008681364	-1.6247064
3971	-6.7380466	-10.025404
3972	-6.4592834	9.069056
3973	4.1908393	4.4837165
3974	8.829919	2.2743566
3975	3.9845166	8.4533825
3976	-9.318389	1.7465012
3977	9.010417	1.3858265
3978	-6.1075354	-9.98001
3979	-5.011418	-11.73919
3980	7.451118	9.684043
3981	-5.3724585	-11.168969
3982	-9.399003	1.0478901
3983	4.492394	4.1681185
3984	3.1483424	-3.880015
3985	1.538234	-2.4862783
3986	7.631314	10.713302
3987	3.720322	4.2455463
3988	0.41413105	-2.5948162
3989	-7.396889	-8.474348
3990	0.11383223	-2.1920638
3991	-6.476379	-8.603633
3992	2.032895	-2.5617666
3993	-0.4013487	-2.6574407
3994	1.9572492	-2.470214
3995	1.7657392	-2.349855
3996	3.4730299	-3.0291142
3997	3.1746802	-2.6985288
3998	1.4879692	-2.1738458
3999	1.5673045	-2.6643384
4000	-0.24441051	-1.8566092
4001	1.9840765	-2.2101407
4002	0.028849714	-2.3828602
4003	0.17877531	-1.7935145
4004	-0.90906477	-2.0353346
4005	-5.0739455	-11.081759
4006	12.488117	-0.28502488
4007	0.6677596	-2.750747
4008	1.633574	-3.1330254
4009	-0.16779792	-1.8978237
4010	0.9936738	-2.0545955
4011	0.5655372	-2.378315
4012	-3.6340253	2.6420279
4013	7.661284	10.577143
4014	2.1188676	-1.9863662
4015	-3.888863	-13.564904
4016	-9.28008	1.7848622
4017	7.183209	1.7178367
4018	1.1245404	-1.627521
4019	-6.313838	8.827408
4020	-2.0685346	4.7634726
4021	-6.90815	-1.2528112
4022	1.2949524	-1.954652
4023	0.031597786	11.949938
4024	10.754152	6.5502334
4025	-0.2655898	11.231308
4026	-7.3970857	-9.478535
4027	-5.697229	-12.527217
4028	10.937445	6.632563
4029	1.3637207	-2.2991529
4030	-6.351727	-10.752352
4031	-6.051623	9.4895115
4032	0.8967824	-2.0959215
4033	-0.7578719	5.535058
4034	6.082559	-4.924239
4035	1.2062199	-2.0848997
4036	4.0506005	4.2621803
4037	2.0445046	-2.865374
4038	10.34588	5.565553
4039	9.133132	1.2412452
4040	-0.27440497	11.449164
4041	-9.381156	1.7676247
4042	7.1399055	10.401394
4043	-6.3021626	-10.465067
4044	-7.064592	-10.912367
4045	3.5245147	-3.0214665
4046	1.4445716	-1.8694352
4047	-6.568604	8.420518
4048	1.0783632	-2.1163578
4049	-9.032283	2.2225647
4050	12.5448065	0.6592264
4051	-7.1474137	-9.746244
4052	2.7058246	-3.2476249
4053	-6.9946833	-9.171633
4054	-9.51478	1.6695067
4055	0.78888047	-2.8892765
4056	0.73154825	-4.570208
4057	1.3421245	-1.9667705
4058	2.0212765	-3.1302354
4059	0.30414915	-1.7274196
4060	0.069587044	-2.22637
4061	-10.910674	4.0694923
4062	2.664127	-2.469821
4063	2.4792144	-2.9888864
4064	1.8128748	-2.7313323
4065	-6.164233	8.84297
4066	2.0653064	-2.9393756
4067	0.24201304	-1.6538979
4068	2.087737	-2.6695237
4069	0.27901077	-1.42431
4070	0.26658732	-2.869978
4071	3.0381536	14.158823
4072	0.35663587	-1.3588659
4073	-3.5298357	2.6395457
4074	-7.3426385	-10.643232
4075	5.802541	-4.218318
4076	10.024761	5.6407995
4077	-1.814271	4.8406997
4078	-0.44667196	-2.157672
4079	-6.8543925	8.667432
4080	3.668392	4.3551917
4081	1.5816216	-2.390336
4082	-8.480601	-9.742781
4083	0.7626877	-2.2014322
4084	-0.30617094	-1.7485346
4085	-9.484166	1.5511321
4086	-0.4705174	-1.1334318
4087	-6.9692636	8.3027115
4088	10.454665	1.6221005
4089	1.1399318	-2.6986787
4090	0.03348469	-2.6051097
4091	1.3228095	-3.010903
4092	1.1611742	-1.9749335
4093	-7.0511584	-10.002194
4094	13.431664	-0.08542882
4095	-6.0440745	-11.998325
4096	-8.892019	1.2552733
4097	4.0962343	3.6857882
4098	-6.1786165	8.230534
4099	1.8058982	-2.8229568
4100	0.19117504	-2.0219405
4101	0.03173267	-1.7050675
4102	0.29614913	-2.4374716
4103	1.1774812	-1.610783
4104	4.1618924	4.259319
4105	-6.4427233	8.119358
4106	0.714164	-1.314281
4107	2.1227279	-1.6678742
4108	7.2399745	10.485985
4109	4.5502605	4.221649
4110	-9.486006	1.9851967
4111	-9.509739	2.1159112
4112	3.878607	-3.717678
4113	4.0416446	4.340566
4114	-5.7967277	8.619357
4115	-6.314343	-9.888712
4116	0.8765844	-2.5356684
4117	1.7778467	-2.8246253
4118	1.4014452	-1.5302113
4119	4.541272	4.4683833
4120	-8.68499	6.7974906
4121	1.8504212	-1.6741712
4122	9.983092	6.6508603
4123	1.2069314	-2.5257638
4124	1.9096619	-2.176288
4125	2.2539523	-2.0152826
4126	-9.318107	2.0444663
4127	2.759879	-2.5401394
4128	-1.8740758	4.756947
4129	-6.269499	-9.98597
4130	1.8257085	-1.8542162
4131	-5.98334	8.854809
4132	-6.0634594	-10.496208
4133	7.977213	10.851921
4134	-9.356042	1.3151888
4135	1.8924829	-2.4350946
4136	-7.1953397	-9.500549
4137	1.9177276	-2.3316112
4138	0.58411145	-1.9032856
4139	-7.2376714	-9.537653
4140	2.625331	-3.3323095
4141	1.4509513	-2.953608
4142	0.15137261	-2.0183947
4143	5.239899	0.73345757
4144	2.68308	-1.9042934
4145	11.800286	4.585078
4146	4.415123	4.3726172
4147	-0.18033302	-2.6071026
4148	7.186733	9.68072
4149	14.178195	-12.687079
4150	1.4775232	-2.097869
4151	0.9558908	-1.9921628
4152	-9.602605	1.3174222
4153	10.868156	5.448462
4154	4.7991996	-3.6048799
4155	-0.96025145	-2.5482004
4156	0.76186657	-2.5330112
4157	-6.446976	8.60165
4158	0.8205267	-1.5220008
4159	-1.8661826	4.5664945
4160	3.050971	-2.4502916
4161	-0.24138361	11.435442
4162	4.181856	4.1069665
4163	-0.34652513	-1.0310588
4164	-6.791046	8.276416
4165	3.2449727	-2.1704774
4166	-7.358497	-9.436644
4167	16.210764	-12.053934
4168	-6.0793195	-11.493165
4169	-6.404785	2.04673
4170	-7.355843	-10.216744
4171	1.4408071	-2.1986294
4172	-9.563514	1.2958502
4173	13.593091	0.5041498
4174	1.2147157	-2.040168
4175	-6.4487696	8.850815
4176	0.15622234	-1.7366306
4177	7.2787232	10.298208
4178	5.9011903	-3.956108
4179	10.748084	6.208593
4180	-3.3441834	10.381135
4181	-6.8266225	-9.472939
4182	0.40083444	-2.4880764
4183	-6.6861134	8.439959
4184	1.1777194	-0.950158
4185	0.2578541	-3.4611733
4186	1.2971559	-1.9869729
4187	-0.23330486	-2.2630913
4188	-0.82919073	-1.685154
4189	2.2780654	-2.4762428
4190	1.2075133	-1.7769591
4191	1.6268147	-2.659041
4192	7.300635	10.913586
4193	12.586316	-0.6057449
4194	0.5243788	-2.38507
4195	-7.6570535	-9.385687
4196	-5.9012704	8.807903
4197	6.0087543	2.940462
4198	-6.8545203	-9.912296
4199	1.6372217	-2.526691
4200	1.6325262	-1.6169399
4201	14.700559	-1.9685444
4202	-0.7503471	-2.1574125
4203	-6.679642	-10.034506
4204	2.9009604	-2.7618012
4205	-6.340547	-9.94376
4206	1.959955	-2.6698627
4207	-6.1873803	8.890436
4208	1.1307867	-2.3167276
4209	4.269359	4.4227924
4210	-6.361299	-10.008363
4211	3.893481	4.589534
4212	-0.39672813	11.45664
4213	-9.253142	1.8033513
4214	-0.55000377	11.078462
4215	0.08817821	11.784309
4216	1.3764135	-2.7196999
4217	13.275405	0.286636
4218	9.261687	1.345156
4219	1.2123485	-2.7199724
4220	-6.5489316	8.527685
4221	10.780786	6.6086974
4222	0.21314418	-1.9478003
4223	-0.41540068	-2.7024174
4224	5.709329	-3.4064455
4225	1.1997972	-1.468519
4226	0.46140134	-3.1617355
4227	-6.499166	-10.494293
4228	1.5901793	-2.2276459
4229	3.303169	-3.8528237
4230	0.14410824	-1.4535414
4231	-5.726845	-10.775211
4232	-0.3745283	-1.6844128
4233	-0.37392607	11.899025
4234	1.3360932	-2.0313642
4235	-9.795999	1.3756415
4236	1.111702	-1.4864134
4237	0.46248734	-3.2513037
4238	5.662041	-3.9856286
4239	-3.835225	2.5442517
4240	0.7384411	-1.1456693
4241	5.704261	-4.6237445
4242	0.36242336	-2.1646163
4243	-6.365312	8.709087
4244	-6.7160764	-10.319429
4245	3.971165	-2.3313756
4246	-5.9123263	-9.921929
4247	-0.79260397	4.77502
4248	-6.1350904	8.88397
4249	0.0073985383	-1.5236876
4250	0.4860109	-1.9907228
4251	1.6413406	-1.9381605
4252	3.4705017	3.0677745
4253	0.8329876	-2.8745434
4254	10.386511	6.6536093
4255	1.7340002	-0.83507526
4256	1.2630837	-2.4011524
4257	1.0233719	-2.4872897
4258	0.40720916	-2.286079
4259	-9.334503	1.4846048
4260	0.40665495	-2.2638023
4261	1.9739908	-2.298448
4262	1.9436339	-2.2618756
4263	-1.9906471	4.794631
4264	7.600353	10.240392
4265	1.6042433	-1.943731
4266	10.347018	6.3660636
4267	4.023652	4.0869927
4268	1.9612856	-2.2293253
4269	-6.5401554	-10.330683
4270	0.65182805	-2.5012207
4271	1.3257176	-2.3946564
4272	1.0149214	-2.3319178
4273	-6.880766	-9.678864
4274	9.3575945	1.3625444
4275	1.5188161	-1.8165647
4276	0.909002	-1.8964151
4277	0.9056618	-1.9187361
4278	-3.9201777	6.8242483
4279	-0.45539474	4.079022
4280	-6.4565887	-10.344345
4281	6.7539015	10.771282
4282	0.49532247	-2.0758715
4283	6.1881185	2.8232017
4284	4.273987	4.454146
4285	0.5402804	-2.1312535
4286	2.4469736	-1.5790035
4287	0.7340412	-1.4471912
4288	2.1104174	-3.5654886
4289	4.3806195	4.167862
4290	-0.21913308	-1.5819347
4291	3.9949949	-3.2384343
4292	-9.069445	1.8199301
4293	1.6292524	-2.0249498
4294	2.028794	-2.4674158
4295	-9.991455	1.7743534
4296	-1.3012264	4.8367667
4297	9.2283945	1.1725566
4298	1.1879144	-1.553384
4299	0.7788898	-1.7334528
4300	-1.8889498	4.972749
4301	-9.352675	1.3669703
4302	-0.5105145	-1.743676
4303	-9.419896	1.9618341
4304	3.4148486	2.5088649
4305	-9.547963	1.6351465
4306	0.41521227	-1.7580286
4307	-0.013258584	-2.230311
4308	-0.041884072	-1.9972514
4309	-2.1952648	4.238317
4310	-7.812267	-10.428356
4311	2.7113905	8.569227
4312	-6.5534267	-10.794845
4313	4.4006543	4.2680917
4314	0.05735492	-1.5483018
4315	-0.08910123	11.697212
4316	0.8459117	-2.5412452
4317	9.187467	0.6946975
4318	7.42808	10.786451
4319	-6.8800817	-11.399506
4320	-6.8000426	7.3280063
4321	-1.9551281	4.8452406
4322	-0.047610886	-2.0637553
4323	-7.6303945	-12.415715
4324	1.2140491	-1.9932009
4325	2.1816483	-2.2982988
4326	-1.6672199	4.6243014
4327	8.896728	1.3230458
4328	1.9839166	-1.2501696
4329	-5.8683496	-9.234179
4330	-6.6863594	-10.355834
4331	4.3530803	4.627604
4332	-9.438439	1.2835759
4333	13.4113	0.08318974
4334	3.1996658	5.505155
4335	0.76401645	-1.8641406
4336	7.520262	10.985188
4337	-1.0859267	-1.4651722
4338	13.569556	0.16463532
4339	-7.9418607	-10.581089
4340	4.1890306	4.229405
4341	-0.063198395	-1.4034094
4342	-6.511555	8.371231
4343	2.9598534	-2.574411
4344	1.3837217	-1.5734679
4345	0.87867236	-2.3159647
4346	1.8123416	-2.6487827
4347	2.2605486	-2.4681501
4348	10.295218	6.0381265
4349	4.2402062	4.3516345
4350	1.5147045	-2.4272912
4351	5.5567694	-4.7426553
4352	-0.5532013	-2.2154787
4353	0.018139653	-1.5876621
4354	9.188831	1.9147899
4355	1.9694118	-2.9150147
4356	-9.42629	1.6187891
4357	0.30466163	-2.6059644
4358	0.7321534	-1.8883997
4359	4.2172794	4.4541926
4360	-1.7672677	4.6626606
4361	0.77162457	-2.6328578
4362	-9.648442	1.228541
4363	4.0197554	4.2700458
4364	-0.19058692	-1.6914549
4365	-0.46049988	-2.1468363
4366	4.3409595	4.3279843
4367	1.5723572	-2.5500274
4368	1.4964814	-2.5154686
4369	2.6206772	-2.2092967
4370	-7.648089	-10.281643
4371	-6.342714	8.70622
4372	-1.8994554	4.756429
4373	0.8785528	-1.441771
4374	1.1973735	-1.8017263
4375	-5.235697	10.736306
4376	0.755592	-1.3443513
4377	4.4159293	4.159192
4378	-0.14243138	-2.8572078
4379	4.8029943	-3.1079078
4380	-6.7618704	9.388022
4381	-8.769313	-11.070501
4382	0.7960234	-1.9146384
4383	4.2613597	4.464709
4384	1.8401561	-2.1023853
4385	1.6601979	-1.9865092
4386	0.1474052	-2.00464
4387	1.8962669	-2.4841125
4388	2.5784829	7.5969167
4389	6.459652	9.679052
4390	0.45814335	-1.6632539
4391	-10.68474	4.661729
4392	4.4373927	4.490125
4393	1.0740047	-1.9646345
4394	3.1079686	-2.4683022
4395	0.26785743	-2.3427558
4396	-0.38882273	-1.8084413
4397	-6.939625	8.086761
4398	-5.947763	8.399907
4399	-7.1275926	-0.8269582
4400	1.6954718	-2.4413989
4401	9.073406	1.4180484
4402	-0.10255418	11.66105
4403	-9.203278	1.5297774
4404	3.4022477	-2.334025
4405	0.35196364	-1.4900287
4406	0.67643523	-1.373613
4407	-6.1548324	9.289365
4408	-10.14734	0.9231807
4409	3.5767045	-1.9126054
4410	-9.578654	1.3145665
4411	6.6019635	10.8303175
4412	-8.237985	-10.012398
4413	1.0642681	-1.5605454
4414	-6.966986	-10.497471
4415	-9.300423	1.4153637
4416	8.748135	-11.327141
4417	-7.0609984	-10.77129
4418	15.27826	-1.7917033
4419	2.2556093	-1.8734819
4420	-6.7062793	8.429462
4421	4.079161	-1.9569227
4422	2.14441	-2.3507762
4423	1.0959022	-2.016485
4424	-0.033654936	-2.351729
4425	1.9037442	-2.6651063
4426	4.29308	4.0231466
4427	5.2202873	-4.062877
4428	1.2991115	-1.6642227
4429	0.64489955	-2.2471547
4430	-0.75626653	-2.048699
4431	0.5449307	-2.2899904
4432	0.7853209	-2.1134162
4433	4.210033	4.4110775
4434	0.44047976	-1.9737965
4435	5.856105	-5.021224
4436	1.0970657	-1.945376
4437	0.6022638	-0.9705318
4438	9.3759985	-7.974441
4439	2.900767	-2.2247596
4440	8.87921	1.1992418
4441	0.7472036	-0.9796703
4442	1.0196344	-2.2843893
4443	4.436292	3.958239
4444	7.2258797	9.650997
4445	-9.989313	2.430845
4446	1.0247912	-1.748592
4447	-0.93250483	3.5211623
4448	-7.798776	-9.289473
4449	1.0822096	-1.5358325
4450	-0.19721115	-1.8951532
4451	14.82421	-9.801713
4452	0.7492001	-2.325231
4453	1.6656041	-2.5002842
4454	-9.780293	2.1690907
4455	-4.3877616	-5.7928824
4456	-1.2089777	-1.9415451
4457	0.099029295	-2.5419674
4458	-9.583158	1.4169592
4459	-0.12375767	-1.7271117
4460	2.00113	-1.9935924
4461	2.2834704	-3.0564775
4462	-0.33798754	-1.9774414
4463	4.310777	4.0077696
4464	-9.522891	1.7219566
4465	0.66141903	-2.9109852
4466	8.804018	-11.417849
4467	-7.3634834	-9.135166
4468	-9.284359	1.8168026
4469	-0.41460007	-1.6983291
4470	0.34617567	-2.064941
4471	0.51200336	-1.9067937
4472	0.59751624	-1.9063102
4473	-7.5520654	9.071429
4474	-0.48260975	-1.7695663
4475	10.832422	6.5301437
4476	6.117092	8.848573
4477	-7.0345025	-1.3285078
4478	-7.0005345	-1.1060525
4479	1.5891426	-2.1678174
4480	2.7160943	-1.5478901
4481	1.3525062	-2.3825202
4482	2.1605814	-2.2341661
4483	-8.650644	1.5775431
4484	0.7325362	-2.4335039
4485	-0.75114155	-2.3755593
4486	4.1064487	-2.1710825
4487	7.676914	10.483356
4488	-6.0058517	-10.472197
4489	-6.4656224	-4.751269
4490	4.423433	-2.9479287
4491	10.246339	5.8197913
4492	1.4247952	-2.594041
4493	4.4337983	4.439854
4494	9.205895	1.6114857
4495	-6.0111175	-8.18423
4496	-7.4099183	-11.113865
4497	-6.017243	-18.706951
4498	7.0036902	7.261934
4499	-1.0163777	-1.5980853
4500	2.6337118	-1.6792227
4501	-0.34646297	-2.4615047
4502	-6.604455	-10.019191
4503	0.064795606	-1.3113453
4504	0.80606884	-2.38556
4505	7.0672817	10.2724
4506	-3.4333732	-6.2524047
4507	2.713155	-2.8311644
4508	-6.4765787	8.519061
4509	-6.545253	-10.297811
4510	0.5915499	-1.9314395
4511	0.9770218	-1.8710512
4512	0.5697164	-1.8162731
4513	2.69894	-2.5136135
4514	5.447989	-5.127893
4515	-0.992046	-1.566939
4516	-5.5654817	-10.37542
4517	0.9043529	-2.068624
4518	0.81941026	-1.659552
4519	1.7694943	-2.0028822
4520	-9.196337	1.7572623
4521	-0.08135677	-1.5806166
4522	1.2349243	-1.9069558
4523	1.3371602	-2.4436564
4524	-0.485447	-1.5945114
4525	-2.363169	4.486771
4526	0.08698826	-2.2135782
4527	-5.884118	8.630888
4528	0.92776954	-1.9614514
4529	1.9498534	-1.9919404
4530	2.432636	-1.5646037
4531	0.6337967	-1.8298382
4532	0.71981454	-0.7464965
4533	-9.651527	1.8106327
4534	1.6012961	-2.4280465
4535	2.3916678	-1.9386204
4536	1.7179718	-1.6550152
4537	4.2818027	-1.7153524
4538	1.5319129	-2.347427
4539	-7.8801584	-9.259468
4540	0.32498157	-2.0002708
4541	0.6223119	-1.9541227
4542	-0.31840926	-2.2513874
4543	-0.10087944	-1.784295
4544	0.4375229	-1.5032742
4545	2.7778947	-3.1457694
4546	7.471129	9.82209
4547	11.211722	5.815892
