	z_coordinate_0	z_coordinate_1
4291	2.984001	-2.4413664
4292	-10.343612	0.48039412
4293	0.53480387	-1.2994297
4294	1.1152564	-1.7626672
4295	-10.999546	0.2994226
4296	-2.0394344	9.411739
4297	8.674495	-0.435509
4298	0.073951915	-1.0113463
4299	-0.41626608	-0.9919901
4300	-1.142644	9.654268
4301	-10.475482	0.21544167
4302	-1.5224609	-1.0616524
4303	-10.3464365	0.5440124
4304	3.468977	1.8092521
4305	-10.550685	0.31828675
4306	-0.64709693	-1.1026542
4307	-0.89177215	-1.5442009
4308	-1.0915074	-1.4048321
4309	-0.5642218	8.513966
4310	-6.684599	-10.027246
4311	3.4290378	8.118554
4312	-5.80156	-10.424046
4313	5.4156013	3.6736069
4314	-1.1005435	-0.8226733
4315	3.2854147	12.277708
4316	-0.13651066	-1.9155264
4317	8.06697	-0.886204
4318	9.701977	8.862997
4319	-5.860142	-10.678059
4320	-6.4884973	3.6090455
4321	-1.0764234	9.275755
4322	-1.2637835	-1.6000309
4323	-6.317969	-11.003662
4324	0.20235817	-1.3201525
4325	1.1720457	-1.6859257
4326	-1.2313462	8.89753
4327	8.736659	-0.32226136
4328	0.7701495	-0.42967877
4329	-5.0262694	-9.188053
4330	-5.9242816	-9.891588
4331	5.573338	3.9365969
4332	-10.586327	-0.09201005
4333	12.422649	-3.6039562
4334	4.655277	4.936248
4335	-0.29441905	-1.3742535
4336	9.742215	9.057444
4337	-2.0291462	-0.8060093
4338	12.618194	-3.360601
4339	-6.0352917	-9.199682
4340	5.3099976	3.6858726
4341	-1.1293792	-0.7702273
4342	-5.8567605	4.7790337
4343	1.8831866	-1.8758192
4344	0.26821208	-0.9388802
4345	-0.15506296	-1.6037931
4346	0.7864716	-1.99264
4347	1.341823	-1.9351568
4348	11.633738	3.079925
4349	5.4032063	3.76933
4350	0.44412184	-1.747411
4351	4.488771	-3.718318
4352	-1.5944742	-1.6439135
4353	-0.9987674	-0.86042595
4354	8.969447	-0.13316515
4355	0.96803033	-2.327498
4356	-10.425059	0.1890805
4357	-0.5555456	-2.0419714
4358	-0.3327595	-1.2581971
4359	5.693358	3.8079453
4360	-1.0899739	9.082824
4361	-0.3478561	-1.9519382
4362	-10.942804	-0.24885395
4363	5.0301814	3.8369553
4364	-1.1407484	-1.1018776
4365	-1.5000068	-1.530044
4366	5.417132	3.799911
4367	0.5946586	-1.9111629
4368	0.47762817	-1.9343343
4369	1.6652533	-1.4540524
4370	-6.3531003	-9.765526
4371	-6.2641253	5.1966505
4372	-0.9284034	9.231775
4373	-0.1440606	-0.667325
4374	0.080467984	-1.1291544
4375	-6.396233	7.2585554
4376	-0.3156557	-0.7359711
4377	5.3961835	3.6449866
4378	-1.274061	-2.31108
4379	3.8804684	-2.434466
4380	-6.512168	5.652034
4381	-7.4290533	-9.084881
4382	-0.22748472	-1.1218636
4383	5.4564567	3.7932618
4384	0.78041327	-1.2758286
4385	0.7233436	-1.1971967
4386	-0.9105414	-1.446876
4387	0.8507863	-1.8012934
4388	3.8036826	7.28842
4389	9.372174	7.368213
4390	-0.5490527	-1.087099
4391	-10.871535	3.5694504
4392	5.6744723	3.8666854
4393	-0.059262946	-1.211972
4394	2.1344633	-1.6024709
4395	-0.7205197	-1.7892187
4396	-1.2417616	-1.3408339
4397	-6.501971	4.478224
4398	-5.815171	5.137104
4399	-9.40648	-2.966326
4400	0.73287874	-1.8473663
4401	8.456677	0.11151871
4402	3.3648496	12.012624
4403	-10.473808	-0.036492437
4404	2.3052554	-1.567174
4405	-0.6649917	-0.99121964
4406	-0.48853916	-0.6907836
4407	-6.2598467	5.6727533
4408	-11.1046915	-0.20975235
4409	2.639903	-1.2074046
4410	-10.813542	-0.12964979
4411	9.036218	8.480737
4412	-6.3689294	-9.562077
4413	0.054250166	-0.8631108
4414	-6.149534	-9.978806
4415	-10.266229	0.048986107
4416	7.3197823	-11.685303
4417	-6.1377673	-10.238926
4418	14.010043	-4.76739
4419	1.3238881	-1.1209365
4420	-6.59946	4.7803483
4421	2.8227344	-1.3069683
4422	1.1167942	-1.693605
4423	0.043660775	-1.3136785
4424	-1.0423596	-1.7293167
4425	0.90403736	-2.0554233
4426	5.2986107	3.4952538
4427	4.1108255	-3.0040128
4428	0.19795297	-0.93761396
4429	-0.4078874	-1.4892929
4430	-1.9933279	-1.825737
4431	-0.45114493	-1.498064
4432	-0.31178904	-1.3547747
4433	5.432221	3.7493238
4434	-0.44698513	-1.1632044
4435	4.442934	-3.7035527
4436	0.039142683	-1.4119886
4437	-0.48922694	-0.31442514
4438	7.6811433	-10.216376
4439	1.8895897	-1.3634348
4440	8.181133	-0.5994154
4441	-0.44500816	-0.24217722
4442	0.018967822	-1.6943388
4443	5.2163863	3.576826
4444	9.333924	7.35621
4445	-10.795775	0.6955371
4446	-0.002052024	-1.1644293
4447	-2.4247022	7.4497004
4448	-6.829164	-9.047304
4449	-0.036332563	-0.78380585
4450	-1.1403223	-1.355624
4451	13.312293	-12.676885
4452	-0.3537258	-1.6992917
4453	0.62004495	-1.9044333
4454	-10.68126	0.8476429
4455	-4.20229	-5.9392004
4456	-2.030177	-1.2028947
4457	-0.86832505	-1.9159479
4458	-10.779685	0.14639315
4459	-1.1463188	-0.84213614
4460	1.05729	-1.3788133
4461	1.2130185	-2.4344835
4462	-1.3437032	-1.3246468
4463	5.1579857	3.4451325
4464	-10.373346	0.5304611
4465	-0.41447276	-2.408758
4466	8.241086	-13.426313
4467	-6.293463	-9.0843525
4468	-10.17806	0.4364985
4469	-1.3567057	-1.0206628
4470	-0.5517113	-1.4260931
4471	-0.4239192	-1.1854208
4472	-0.33814263	-0.89740646
4473	-6.9577575	5.543548
4474	-1.3133982	-1.0668594
4475	12.396208	2.8426085
4476	6.0403814	9.026186
4477	-9.85105	-3.667451
4478	-9.349554	-2.9167647
4479	0.51192075	-1.4507039
4480	1.5523735	-0.65923595
4481	0.30853945	-1.5999718
4482	1.2221044	-1.6456809
4483	-9.932271	0.35721102
4484	-0.31996566	-1.896112
4485	-1.385115	-0.9504641
4486	2.952182	-1.2496707
4487	10.020792	8.449268
4488	-5.243214	-9.978935
4489	-5.48286	-5.7251678
4490	3.3628557	-2.1248024
4491	11.105075	2.6173396
4492	0.3767106	-2.0096564
4493	5.478418	3.8045866
4494	8.491005	-0.20428982
4495	-3.8210323	-8.626537
4496	-6.12524	-10.199562
4497	-0.71977323	-12.481829
4498	8.958491	4.9559197
4499	-1.9477087	-0.93038297
4500	1.5766555	-0.8988048
4501	-1.303463	-1.7443979
4502	-5.811109	-9.810346
4503	-1.0028875	-0.5523279
4504	-0.17955308	-1.8515687
4505	9.665484	8.274255
4506	-3.1236365	-5.585868
4507	1.5059087	-2.2063725
4508	-6.162411	5.0387487
4509	-5.7838073	-10.162141
4510	-0.51193994	-1.3698009
4511	0.00035084784	-1.4138676
4512	-0.4988038	-1.0800437
4513	1.6862369	-1.9151201
4514	4.58133	-3.5869942
4515	-1.8136594	-0.9355531
4516	-4.5922494	-10.161105
4517	-0.1488295	-1.4592129
4518	-0.13626285	-0.94947195
4519	0.8383783	-1.1831751
4520	-10.196982	0.46588567
4521	-1.2294952	-0.8675122
4522	0.19304083	-1.3163439
4523	0.34830528	-1.8388975
4524	-1.5564852	-0.9055762
4525	-0.22884981	9.0438
4526	-0.97697234	-1.1852632
4527	-5.852553	5.2590513
4528	-0.09175758	-1.2212783
4529	0.97665894	-1.3624916
4530	1.3779057	-0.8473902
4531	-0.44501215	-1.1444227
4532	-0.22818391	0.1644746
4533	-10.635249	0.6389005
4534	0.5003105	-1.7170532
4535	1.2712448	-1.184983
4536	0.8387399	-0.9604113
4537	3.2936568	-1.0447605
4538	0.45581996	-1.699616
4539	-6.9018154	-8.76126
4540	-0.52787423	-1.3624392
4541	-0.36546278	-1.4282954
4542	-1.1854337	-1.4126272
4543	-1.0158129	-1.1915545
4544	-0.7211133	-0.93255377
4545	1.8020751	-2.827105
4546	9.720261	7.626136
4547	12.67257	2.0646226
4548	-0.62843835	8.578829
4549	-1.2288401	-2.0753207
4550	-9.98512	0.70321167
4551	-10.159646	0.3644155
4552	5.3616076	3.485931
4553	-1.3189707	-0.45937362
4554	-0.41038394	-0.79271626
4555	-5.9383726	-10.006715
4556	8.777485	-0.4338384
4557	-7.036834	-8.453615
4558	3.7930508	-2.1801314
4559	-1.938533	-0.9017515
4560	-10.746087	2.4704242
4561	-1.1310123	9.129039
4562	3.252502	-2.7753763
4563	0.33620209	-2.2492852
4564	-1.634772	-1.2206978
4565	-0.98888767	-1.45157
4566	4.815298	4.1501336
4567	0.2272086	-1.9229732
4568	1.5097213	-0.47059622
4569	-5.935054	5.243967
4570	0.7224642	-2.2414436
4571	-0.025691673	-1.9873416
4572	0.05851032	-3.075101
4573	0.20826767	-0.60729
4574	-5.89089	-9.842695
4575	0.88034207	-0.24095234
4576	-10.533887	0.36636648
4577	-1.3630064	-13.7985325
4578	1.0752091	-1.5781076
4579	-1.2417632	-1.2447462
4580	-6.9966054	5.54198
4581	-0.84743595	-0.84995985
4582	5.1208873	3.4770474
4583	-0.933748	-1.2541726
4584	0.9721664	-0.777956
4585	-5.876022	-9.437458
4586	1.9008112	-0.68600106
4587	-10.905921	0.23011407
4588	-0.032202706	-1.446105
4589	-1.3031049	-1.6712568
4590	0.26847816	-2.1178863
4591	-6.2697415	5.0615773
4592	-1.2009076	-0.08641437
4593	9.801535	7.8033485
4594	4.9041276	-3.445913
4595	0.7502719	-2.1697679
4596	0.51579094	-1.3113921
4597	-0.25970316	-1.2176892
4598	-3.951385	10.703764
4599	0.36228853	-1.7138577
4600	4.903204	3.6495628
4601	-1.140731	9.021849
4602	-10.642833	0.14634022
4603	9.824576	7.162643
4604	-1.5653709	-1.1029856
4605	-10.657819	0.40181485
4606	-10.209453	0.023047477
4607	-0.8289367	9.136742
4608	-0.67034876	8.689987
4609	2.1486154	-0.46573707
4610	-0.4405979	-1.6462631
4611	-4.2240634	-9.63308
4612	3.824394	-3.467957
4613	-3.7990532	9.440755
4614	-0.6130811	-1.0237603
4615	-10.8629465	1.193912
4616	1.5027606	-1.2171714
4617	-0.16570507	-0.714515
4618	3.5904922	-1.9950135
4619	-0.8632073	-1.1716135
4620	-6.593801	-10.2253065
4621	-5.693551	-10.129578
4622	-0.48236048	-1.4916561
4623	-1.1153986	-1.0566207
4624	-0.20192246	-2.0403738
4625	-0.68662286	-0.17878869
4626	-0.51132804	-1.2475016
4627	-6.348126	-10.623182
4628	4.3523183	-2.7702246
4629	2.4195566	-0.85476065
4630	-0.23497342	-1.6841061
4631	3.15236	-1.0353794
4632	-0.40007395	-1.6332712
4633	-0.8760991	-0.89693403
4634	-0.6479764	-1.1933107
4635	-6.4139686	5.527027
4636	-1.2075317	-1.043689
4637	4.3243055	-3.373258
4638	-0.7333908	-1.1295178
4639	-4.4189577	10.79734
4640	11.529759	-6.0004845
4641	0.1866837	-0.28323892
4642	-6.116651	-10.624705
4643	1.161609	-0.42642435
4644	11.655927	3.209392
4645	-7.350678	-8.929459
4646	-7.0750546	-8.658474
4647	0.46564525	-0.47549847
4648	9.223591	7.834285
4649	0.56968915	-0.8888409
4650	5.382862	3.5725937
4651	9.713094	8.814487
4652	5.8790345	11.820585
4653	0.36855942	-0.83048105
4654	9.780776	7.711643
4655	12.303422	2.5402107
4656	4.221906	-2.8529234
4657	-9.699513	-3.1385636
4658	-0.71489197	8.83032
4659	5.4278893	3.6745107
4660	-0.3871808	-0.8758569
4661	-1.5349493	-1.7390609
4662	-0.42808408	-0.8895159
4663	-1.505294	-1.4729545
4664	-3.2949848	-10.999415
4665	-6.7401366	7.946315
4666	0.59041053	-1.0268893
4667	-1.1001537	-1.8217585
4668	0.337093	-1.5269244
4669	-10.533917	0.22143343
4670	3.4664583	11.807539
4671	-10.465929	0.7141784
4672	-6.357693	-9.243967
4673	-1.2641236	-0.57884574
4674	-0.14791872	-0.044458598
4675	-5.4627967	-9.333118
4676	-0.5881732	-0.8420203
4677	-1.3387494	9.243191
4678	-6.6205974	5.0725965
4679	-1.4605964	-13.912989
4680	-1.9406646	8.924958
4681	1.7704687	-0.82685745
4682	3.3160944	-1.5835109
4683	-0.5317838	-0.95158184
4684	5.4233394	3.3388608
4685	0.55797756	-0.96677625
4686	-6.11723	4.6721153
4687	-0.10381995	-0.7037667
4688	0.8118257	-1.2711229
4689	-4.325783	-5.9905133
4690	3.5088303	12.660655
4691	-0.30217385	-1.4555929
4692	-0.8908776	-0.9825392
4693	-9.420503	-2.5732267
4694	-6.324606	-9.587868
4695	1.3902813	-2.4869282
4696	3.1277294	12.164433
4697	-0.9680443	-1.3472809
4698	-0.5680048	-0.7037792
4699	0.03778927	-1.3245295
4700	-6.4813323	5.5067215
4701	-0.80092466	-1.1257886
4702	1.0290004	-1.5134599
4703	0.8479295	-2.939981
4704	-6.413792	4.9602046
4705	-5.8490195	-10.045493
4706	4.0067744	6.471207
4707	5.557682	2.3160286
4708	-0.509211	-2.445693
4709	0.04658453	-1.3151305
4710	-2.335429	-1.149935
4711	1.7008952	-1.8534422
4712	4.9912734	-3.6920347
4713	0.50089574	-0.75490475
4714	1.4294722	-0.8873708
4715	-0.113365814	-1.1996329
4716	0.7049465	-1.4617115
4717	1.7161847	-1.6745896
4718	-5.372825	5.8573055
4719	-0.33436245	-1.3411206
4720	-9.163718	-3.292178
4721	-6.6256404	-10.151655
4722	-9.9858	0.24378887
4723	1.4874195	-0.9784894
4724	-6.5429845	4.6563687
4725	-0.173456	-1.2460278
4726	5.2656455	4.009445
4727	7.853601	2.2873254
4728	5.2786126	3.3193474
4729	0.20235781	-0.3445013
4730	9.025127	8.65435
4731	2.394938	-2.2723298
4732	-1.3362185	-0.7463536
4733	11.5419035	3.5468335
4734	-0.57593584	-0.43031207
4735	12.5692005	3.0433064
4736	5.3536305	3.6746747
4737	-1.3573725	-1.0843332
4738	8.582036	7.557332
4739	-0.2823512	-1.1706735
4740	0.16021268	-1.3031656
4741	6.415497	12.048918
4742	-6.3574796	-9.26134
4743	0.5434197	-1.424365
4744	2.4124446	-0.74969995
4745	-10.339413	-4.215295
4746	7.5871367	-5.393412
4747	-0.01081346	-0.33472815
4748	-10.452453	0.40813074
4749	9.366418	8.710167
4750	-1.3697081	-1.2675374
4751	5.500731	3.6111774
4752	0.42840278	5.7422533
4753	1.2722633	-1.8559408
4754	11.098763	-3.3468485
4755	-9.21038	-2.7737722
4756	0.5353507	-0.7298385
4757	-0.40754592	-0.56088734
4758	-6.714622	8.245212
4759	5.539618	3.7513676
4760	4.0045075	11.807342
4761	-0.19237085	-0.50484085
4762	-0.25938952	-1.2069778
4763	-0.6810061	-0.8710451
4764	-10.476827	-0.32730845
4765	0.50474465	0.09474343
4766	0.43338823	-1.4117967
4767	-6.5858927	-9.506938
4768	-7.3591757	-9.196882
4769	1.2686502	-1.3150563
4770	-0.103585586	-0.6686752
4771	-1.0525894	-0.8169656
4772	7.679742	-5.8285365
4773	-6.8461947	-9.604927
4774	10.470517	2.0056233
4775	-7.0620704	-8.668564
4776	-10.819204	0.37410107
4777	3.7608702	-2.5505183
4778	-0.604714	-1.1963904
4779	-5.6786275	-9.525962
4780	0.2106456	-0.3247724
4781	-6.3373523	4.762191
4782	1.0345576	-1.4307177
4783	0.08679685	-0.3271396
4784	-1.6288441	-1.1945857
4785	-5.4100757	-8.586191
4786	4.5944276	-3.326952
4787	2.9300609	12.15696
4788	0.23377319	-1.1093512
4789	5.078378	3.8650713
4790	0.23099755	-1.5022912
4791	-0.91567457	-0.8423629
4792	2.3696983	-1.2780032
4793	0.38273633	-0.9025729
4794	0.44324613	-1.2314861
4795	11.763588	4.234505
4796	-5.040303	-9.907638
4797	5.432659	3.687183
4798	-0.40784526	-0.84507823
4799	-1.167466	-1.2652124
4800	-0.60402507	-1.5082808
4801	-1.2381406	-1.2498201
4802	5.5685043	3.5686436
4803	0.4794289	-1.481056
4804	-0.31704438	-0.97256494
4805	-10.000054	0.60178715
4806	-1.8934237	5.560573
4807	1.2086033	-0.9038061
4808	-10.080789	0.35259256
4809	-1.1735324	-0.7616236
4810	-0.48334026	-1.0614667
4811	-6.4976897	-9.365764
4812	-0.6620008	-0.8612404
4813	-0.5049912	-1.0526302
4814	3.2018282	11.811964
4815	12.287834	3.195213
4816	3.0422306	12.002797
4817	-1.6247824	-1.1644615
4818	-0.7254	-0.6028917
4819	-0.32666075	-0.22167662
4820	-0.7120764	9.037224
4821	-0.42073536	-0.36062923
4822	4.518589	7.1614532
4823	-1.4952661	-0.3636048
4824	-9.921162	0.45361707
4825	1.1152574	-2.548383
4826	-6.566837	4.8692408
4827	-6.4925833	-10.26556
4828	-6.224702	4.584592
4829	-0.60922086	-0.6823273
4830	-5.553485	-7.8355703
4831	-0.41109437	-0.45653972
4832	7.4493933	4.683341
4833	1.0420252	-1.2980301
4834	-8.412263	3.0838313
4835	0.0192879	-0.96886015
4836	2.8028646	-1.3829172
4837	-9.765037	0.130894
4838	11.768241	-4.032141
4839	0.24885733	-1.9661503
4840	0.7069569	-1.3838835
4841	-10.77494	0.7141513
4842	0.41346896	-2.389
4843	-9.643636	0.83922446
4844	-6.8099284	-9.937233
4845	3.8737783	-1.5098892
4846	8.208741	-13.481884
4847	0.11967383	-0.5851555
4848	5.4278913	3.2130795
4849	5.326347	3.468687
4850	-0.17738472	-1.1160564
4851	2.6050699	12.035277
4852	6.4417925	12.136637
4853	-0.1770301	-1.0592582
4854	3.6528997	6.6383386
4855	8.453187	-0.31712607
4856	1.5259413	-2.1578715
4857	5.306623	3.5393245
4858	-6.3645616	-9.595842
4859	0.6644249	-1.0387714
4860	0.5503672	-1.5215372
4861	-0.53097427	-2.303121
4862	-0.8903173	-1.8731337
4863	-1.5727147	9.271444
4864	-0.48454583	-1.2145466
4865	0.6985516	-0.8116642
4866	5.386664	3.811183
4867	-0.67570585	8.798222
4868	-1.0872552	-1.6351676
4869	0.37578118	-1.734983
4870	-5.5167046	5.1053143
4871	2.8403652	-1.4280975
4872	-0.042356476	-1.0020413
4873	8.478703	-0.52864814
4874	1.0672663	-1.4949372
4875	-0.31549668	-1.4964187
4876	9.552726	9.629059
4877	-1.5984343	-0.7892053
4878	-6.366659	5.101896
4879	1.6559061	-0.87137175
4880	-6.6694856	5.6526184
4881	-6.5815015	5.02363
4882	-0.6197568	-0.5173893
4883	-0.32511967	-0.8389425
4884	4.1808405	-2.8554213
4885	-1.3782487	9.56794
4886	-4.5462976	-10.167974
4887	1.0710061	8.769791
4888	-6.2581873	-9.813444
4889	-10.562079	0.3269377
4890	-1.6515845	-1.5713463
4891	-10.16726	0.4424397
4892	-0.78554827	-1.5568142
4893	-6.0059304	-9.324803
4894	5.4301906	1.4248011
4895	-10.266833	-0.49780467
4896	-1.5848876	-1.9103103
4897	-6.602241	-9.096167
4898	-0.97012454	9.246992
4899	-2.7433455	-1.5874488
4900	-1.1468874	8.233185
4901	11.533469	2.8782728
4902	5.1097264	3.594561
4903	5.212719	3.921218
4904	-1.4415636	-1.8813062
4905	0.45406502	-1.4358063
4906	1.3510634	0.2176689
4907	-4.2837853	-7.3282967
4908	0.7747859	-0.7667732
4909	5.2904725	3.7826672
4910	0.9619397	-0.22252074
4911	-6.2670207	4.993124
4912	-10.758492	3.0095444
4913	-1.5289332	-1.5735598
4914	1.0098294	-1.1433711
4915	5.5447316	3.8961785
4916	5.233435	3.7200716
4917	-10.458238	-0.5545387
4918	5.5548205	3.996201
4919	0.63627136	-0.8162799
4920	-5.7762547	5.0280247
4921	1.1886774	-1.0083225
4922	5.9694357	-2.526071
4923	2.838778	-2.170333
4924	-1.6472877	-2.1154056
4925	1.2046926	-0.44125608
4926	-6.2606177	-9.825912
4927	3.1178133	12.542292
4928	0.08032295	-0.39186344
4929	2.4457793	-0.4297004
4930	-0.95192385	-0.7565199
4931	-10.040737	0.2170482
4932	3.2328968	10.239346
4933	-8.88947	-1.2584616
4934	-1.2226688	-1.1740034
4935	2.4409125	-0.89356756
4936	0.64260286	-0.650249
4937	-0.21411617	-0.5064143
4938	1.4142252	-1.8320475
4939	-4.0414987	-11.038473
4940	-1.1367197	-0.66477966
4941	-10.254113	0.2732717
4942	-1.3592933	-1.0094934
4943	7.3897862	-3.627654
4944	-1.916159	-1.4501661
4945	-1.2726974	-1.555351
4946	1.2346994	-0.46882108
4947	-1.1973182	-1.1617062
4948	-0.21125351	-0.30970523
4949	-6.2093945	4.996475
4950	-5.0377374	-8.902288
4951	5.3905787	4.0529966
4952	0.69389737	-0.20634142
4953	0.66777515	-0.9161055
4954	-9.736951	0.58903766
4955	3.7970014	-2.6329799
4956	0.13229923	-1.230809
4957	-3.7273312	8.708797
4958	5.492287	3.8572478
4959	9.239677	8.98606
4960	0.92797625	-0.53703415
4961	-0.2219574	-1.820092
4962	1.1913556	-2.011056
4963	1.1692518	-1.6279018
4964	-0.3721156	-0.81217766
4965	2.024417	-0.9541497
4966	-0.3169648	-0.79882824
4967	5.1573615	2.999581
4968	0.64406145	-1.5802846
4969	-1.2353383	-0.8303437
4970	4.324306	-3.1962721
4971	-0.50114393	-1.1223338
4972	-10.100667	-0.0339835
4973	4.110203	-2.418573
4974	-6.3748374	-9.500536
4975	12.545729	-11.56089
4976	-0.89088404	-0.29797944
4977	-0.38318056	-0.500607
4978	5.3015933	3.8708563
4979	-0.8812193	-1.3890396
4980	4.3358855	3.0145183
4981	0.6022535	-1.4617156
4982	13.54994	-4.1072307
4983	5.5582533	3.914053
4984	-9.992191	-0.091649204
4985	3.5695782	-2.2778232
4986	0.47503668	-1.3038437
4987	11.864619	8.832373
4988	-5.8574705	-10.318443
4989	1.7816225	-2.4190848
4990	0.78765523	-0.85924816
4991	-0.11844866	-0.5466349
4992	2.5229564	-0.7050071
4993	-6.4875493	4.8395586
4994	1.3854227	-0.6132717
4995	11.496907	3.5549455
4996	-0.72288495	-0.3148283
4997	-9.453488	-3.2067947
4998	0.111114606	-1.6798761
4999	-1.2361256	-1.426275
5000	-2.838828	-1.1968225
5001	-10.594729	-0.033759266
5002	5.8942595	1.3764669
5003	-1.0660665	-1.4897366
5004	0.10935716	-1.5656776
5005	0.17038731	0.46618977
5006	-0.66453826	0.08595115
5007	2.977605	12.387554
5008	-0.03534423	-1.0579202
5009	-1.0213865	-0.95023537
5010	-1.7737056	-0.9286152
5011	-10.1131525	0.2633032
5012	-1.525936	-0.5657613
5013	-5.200031	-10.174521
5014	1.4471687	-2.146101
5015	11.67995	-3.5160017
5016	-0.56704795	-1.398833
5017	-5.761061	-9.810062
5018	-1.8276728	-1.7274501
5019	3.1897836	11.750774
5020	-1.0858911	-2.165975
5021	-10.516329	1.3104484
5022	5.057062	-3.597672
5023	5.8377194	2.2176418
5024	-0.6880469	-0.98713064
5025	-1.5191355	-1.0930777
5026	2.1331744	-0.6363126
5027	0.553496	-0.7264619
5028	-6.544761	-9.718922
5029	0.5091805	-0.69098735
5030	-9.750419	-3.2686367
5031	0.42677903	-0.8807231
5032	-0.74708855	-1.1407577
5033	-7.512445	-8.84996
5034	0.6970403	-0.6761397
5035	-0.026850209	-0.54019284
5036	1.6426615	-0.26262507
5037	-6.670566	-9.978651
5038	-0.95011795	-0.96470535
5039	0.29683197	-1.001615
5040	0.21786423	-0.86109185
5041	-0.094136104	-0.3204172
5042	-0.053348348	-0.523391
5043	-4.590899	-9.3986025
5044	-6.316195	-2.548741
5045	0.48590744	-0.564221
5046	5.388143	3.4888153
5047	-9.461858	-2.9799953
5048	1.2521263	-1.800673
5049	-0.017460011	1.0863372
5050	-6.380052	-9.269687
5051	0.2594641	-0.84084487
5052	1.3668455	-0.9100864
5053	0.6218641	-1.348228
5054	-7.177973	8.743155
5055	-1.3810196	-1.179384
5056	4.02521	6.035085
5057	1.8511206	-2.6277704
5058	-1.5693792	-0.93473446
5059	-0.014602527	-0.85011363
5060	-0.83792734	-0.82354593
5061	-0.4970804	-0.13804445
5062	-0.4242853	5.8992977
5063	-2.2641056	-1.1406002
5064	12.459019	-3.4819684
5065	-6.0458217	5.015538
5066	9.461606	8.836112
5067	0.5299902	-1.168289
5068	-7.5569444	-9.236047
5069	-0.70240927	9.003481
5070	-11.794631	3.444715
5071	-0.0045779794	-1.3184954
5072	-6.155251	-9.666344
5073	1.9979745	-1.5221162
5074	-0.6622858	8.751745
5075	-5.7446165	-10.785851
5076	8.503188	-0.79435754
5077	-0.6686593	-0.7374017
5078	-6.103579	-9.489035
5079	0.20078872	-1.1408191
5080	1.0356944	-1.0454073
5081	-5.6773934	-8.640627
5082	-6.2581563	-9.846268
5083	-4.996148	-10.224047
5084	-0.55625564	-1.0929654
5085	-1.2649696	-1.7871914
5086	-10.324642	0.11016241
5087	-6.528228	-9.31813
5088	-5.9544225	-10.656944
5089	9.783374	8.594783
5090	1.1782671	-0.3956549
5091	-9.983144	0.523607
5092	-0.073531434	-0.9815688
5093	0.18580364	-0.7637844
5094	9.85157	9.080968
5095	3.1445034	12.334303
5096	0.82148015	-1.4272633
5097	5.0127435	3.1359496
5098	5.2650228	3.9170413
5099	-6.4269094	-9.741869
5100	-0.43575388	-1.1802838
5101	0.5180574	-1.611202
5102	-1.0422502	-0.18334499
5103	12.217668	2.6145072
5104	-6.1249433	5.1312795
5105	-0.7978768	0.7800123
5106	-1.099961	-0.59691334
5107	0.13532938	-1.06825
5108	-4.304423	-10.890358
5109	0.7286438	-0.5625502
5110	-1.0097182	-1.0702418
5111	-0.052077457	-0.040216595
5112	6.5433536	-0.3487846
5113	8.90282	-9.567057
5114	-1.8976655	-0.6629205
5115	-1.4011722	-1.2335536
5116	-5.5173764	-9.146657
5117	5.415277	3.930036
5118	0.33959025	-1.094878
5119	-5.845778	-9.820482
5120	-1.028489	-0.87648416
5121	-6.096729	-8.927118
5122	-6.531965	5.182044
5123	-5.336126	-9.751141
5124	-0.8361473	-0.54888725
5125	-10.196818	0.044846028
5126	-0.49500668	-1.3717061
5127	-0.9727945	-0.7260574
5128	-12.165836	3.9569545
5129	2.0985734	-0.9779364
5130	-1.5520519	-0.20989636
5131	-0.65698546	-1.0337546
5132	1.0286344	-0.28060713
5133	-0.6498691	9.218609
5134	-1.1332451	10.104599
5135	0.0071511716	-0.8596308
5136	-6.9599195	-9.901016
5137	-1.07051	-0.72655237
5138	-1.9438165	8.871889
5139	12.275957	-4.118143
5140	4.1298413	7.418978
5141	-10.750893	0.117534846
5142	3.0838404	-1.7096834
5143	1.2247117	0.89525867
5144	0.26967055	-1.5216854
5145	8.774608	-0.14522365
5146	1.5553074	0.04729417
5147	9.219277	8.483788
5148	-1.2649248	-0.8372561
5149	-0.27223098	0.0740951
5150	3.4190679	11.577166
5151	9.563758	8.298368
5152	2.8692756	-2.0537243
5153	-1.2218155	9.191766
5154	-0.052691385	0.099515915
5155	-10.501498	0.7380518
5156	1.4253279	-1.038574
5157	-1.807848	-13.215607
5158	-6.214524	5.1257405
5159	-1.9735508	-0.9513104
5160	-10.28505	0.13098338
5161	11.155224	-2.8099856
5162	0.82383215	0.4328284
5163	-4.8373494	-11.408328
5164	-5.6410866	-9.072706
5165	-10.500871	-0.5672102
5166	-1.4349573	-1.2225327
5167	2.2198014	-1.7202845
5168	-10.283044	2.553631
5169	8.73594	-0.07918814
5170	-0.801805	-0.66331756
5171	1.129287	1.0976325
5172	0.26518637	-1.8280168
5173	10.98812	7.6027446
5174	0.11623792	-1.911844
5175	-10.229756	2.5476418
5176	-1.4527977	-0.56336737
5177	12.054921	9.021713
5178	-5.0304976	-10.864435
5179	1.3814584	-0.36659858
5180	-0.16255082	-0.30446085
5181	-0.75979185	6.5276594
5182	1.2159652	0.31412178
5183	-0.44003743	-1.1328756
5184	0.3443389	-1.5259886
5185	-0.9616339	-0.59052515
